"year","region","site","sample","sampleID","taxonL","abundance"
2014,"mcmullin","mcmullin_north","4","mcmullin_north_4","Photis",1
2014,"mcmullin","mcmullin_north","4","mcmullin_north_4","Phyllaplysia.taylori",197
2014,"mcmullin","mcmullin_north","4","mcmullin_north_4","Platynereis",13
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Aoroides",7
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Caprella.californica",27
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Caprella.laeviuscula",683
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Exogone",1
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Lacuna",3
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Phyllaplysia.taylori",163
2014,"mcmullin","mcmullin_north","6","mcmullin_north_6","Platynereis",10
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Aoroides",12
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Caprella.californica",9
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Caprella.laeviuscula",722
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Exogone",1
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Harpacticoida",1
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Lacuna",11
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Leptochelia",2
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Mytilidae",11
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Photis",6
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Phyllaplysia.taylori",24
2014,"mcmullin","mcmullin_north","7","mcmullin_north_7","Platynereis",47
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Aoroides",21
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Caprella.californica",1
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Caprella.laeviuscula",409
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Harpacticoida",2
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Lacuna",7
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Leptochelia",5
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Lottia.alveus",1
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Margarites.helicinus",5
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Minolia.peramabilis",1
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Mytilidae",6
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Photis",3
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Phyllaplysia.taylori",41
2014,"mcmullin","mcmullin_north","8","mcmullin_north_8","Platynereis",25
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Aoroides",6
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Caprella.californica",1
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Caprella.laeviuscula",67
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Photis",1
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Platynereis",1
2014,"mcmullin","mcmullin_north","9","mcmullin_north_9","Tegula.funebralis",1
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Aoroides",7
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Caprella.laeviuscula",40
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Exogone",3
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Idoteidae",2
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Pholoe",1
2014,"mcmullin","mcmullin_south","12","mcmullin_south_12","Platynereis",1
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Aoroides",7
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Caprella.californica",1
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Caprella.laeviuscula",104
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Caprella.mutica",1
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Exogone",7
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Lacuna",1
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Phyllaplysia.taylori",3
2014,"mcmullin","mcmullin_south","2","mcmullin_south_2","Platynereis",1
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Amphipholis.pugetana",2
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Aoroides",11
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Caprella.californica",5
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Caprella.laeviuscula",62
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Lacuna",4
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Leptochelia",1
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Lottia.alveus",1
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Mytilidae",1
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Phyllaplysia.taylori",2
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Platynereis",8
2014,"mcmullin","mcmullin_south","3","mcmullin_south_3","Pontogeneia.rostrata",1
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Aoroides",14
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Caprella.laeviuscula",244
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Exogone",4
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Harpacticoida",2
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Idoteidae",1
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Lacuna",10
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Leptochelia",1
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Margarites.helicinus",2
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Paracerceis.cordata",1
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Phyllaplysia.taylori",17
2014,"mcmullin","mcmullin_south","4","mcmullin_south_4","Platynereis",4
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Aoroides",3
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Caprella.laeviuscula",51
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Idoteidae",2
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Lacuna",11
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Leptochelia",10
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Platynereis",2
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Pontogeneia.rostrata",1
2014,"mcmullin","mcmullin_south","5","mcmullin_south_5","Tegula.funebralis",2
2014,"mcmullin","mcmullin_south","6","mcmullin_south_6","Ampithoidae",1
2014,"mcmullin","mcmullin_south","6","mcmullin_south_6","Aoroides",5
2014,"mcmullin","mcmullin_south","6","mcmullin_south_6","Caprella.laeviuscula",33
2014,"mcmullin","mcmullin_south","6","mcmullin_south_6","Platynereis",2
2014,"mcmullin","mcmullin_south","6","mcmullin_south_6","Tegula.funebralis",1
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Aoroides",3
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Caprella.laeviuscula",184
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Lacuna",2
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Photis",1
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Phyllaplysia.taylori",1
2014,"mcmullin","mcmullin_south","7","mcmullin_south_7","Platynereis",7
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Amphipholis.pugetana",1
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Aoroides",3
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Caprella.californica",1
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Caprella.laeviuscula",189
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Exogone",9
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Phyllaplysia.taylori",1
2014,"mcmullin","mcmullin_south","8","mcmullin_south_8","Platynereis",3
2014,"triquet","triquet_north","1","triquet_north_1","Amphipholis.pugetana",1
2014,"triquet","triquet_north","1","triquet_north_1","Caprella.californica",5
2014,"triquet","triquet_north","1","triquet_north_1","Heptacarpus",2
2014,"triquet","triquet_north","1","triquet_north_1","Idoteidae",1
2014,"triquet","triquet_north","1","triquet_north_1","Lacuna",2
2014,"triquet","triquet_north","1","triquet_north_1","Leptochelia",2
2014,"triquet","triquet_north","1","triquet_north_1","Photis",1
2014,"triquet","triquet_north","1","triquet_north_1","Platynereis",1
2014,"triquet","triquet_north","12","triquet_north_12","Caprella.californica",71
2014,"triquet","triquet_north","12","triquet_north_12","Lacuna",9
2014,"triquet","triquet_north","12","triquet_north_12","Leptochelia",2
2014,"triquet","triquet_north","12","triquet_north_12","Mytilidae",1
2014,"triquet","triquet_north","12","triquet_north_12","Paracerceis.cordata",1
2014,"triquet","triquet_north","12","triquet_north_12","Phyllaplysia.taylori",9
2014,"triquet","triquet_north","12","triquet_north_12","Platynereis",3
2014,"triquet","triquet_north","12","triquet_north_12","Pycnogonid",1
2014,"triquet","triquet_north","2","triquet_north_2","Ampithoidae",2
2014,"triquet","triquet_north","2","triquet_north_2","Caprella.californica",28
2014,"triquet","triquet_north","2","triquet_north_2","Exogone",1
2014,"triquet","triquet_north","2","triquet_north_2","Lacuna",1
2014,"triquet","triquet_north","2","triquet_north_2","Leptochelia",1
2014,"triquet","triquet_north","2","triquet_north_2","Platynereis",1
2014,"triquet","triquet_north","3","triquet_north_3","Caprella.californica",41
2014,"triquet","triquet_north","3","triquet_north_3","Platynereis",1
2014,"triquet","triquet_north","4","triquet_north_4","Aoroides",2
2014,"triquet","triquet_north","4","triquet_north_4","Caprella.californica",56
2014,"triquet","triquet_north","4","triquet_north_4","Harpacticoida",1
2014,"triquet","triquet_north","4","triquet_north_4","Lacuna",2
2014,"triquet","triquet_north","4","triquet_north_4","Leptochelia",2
2014,"triquet","triquet_north","4","triquet_north_4","Phyllaplysia.taylori",17
2014,"triquet","triquet_north","4","triquet_north_4","Platynereis",2
2014,"triquet","triquet_north","5","triquet_north_5","Aoroides",3
2014,"triquet","triquet_north","5","triquet_north_5","Caprella.californica",112
2014,"triquet","triquet_north","5","triquet_north_5","Harpacticoida",4
2014,"triquet","triquet_north","5","triquet_north_5","Lacuna",7
2014,"triquet","triquet_north","5","triquet_north_5","Leptochelia",1
2014,"triquet","triquet_north","5","triquet_north_5","Mytilidae",3
2014,"triquet","triquet_north","5","triquet_north_5","Paracerceis.cordata",2
2014,"triquet","triquet_north","5","triquet_north_5","Phyllaplysia.taylori",3
2014,"triquet","triquet_north","5","triquet_north_5","Platynereis",2
2014,"triquet","triquet_north","5","triquet_north_5","Tegula.funebralis",4
2014,"triquet","triquet_north","7","triquet_north_7","Amphipholis.pugetana",1
2014,"triquet","triquet_north","7","triquet_north_7","Caprella.californica",9
2014,"triquet","triquet_north","7","triquet_north_7","Exogone",1
2014,"triquet","triquet_north","7","triquet_north_7","Lacuna",1
2014,"triquet","triquet_north","8","triquet_north_8","Aoroides",8
2014,"triquet","triquet_north","8","triquet_north_8","Balanus",1
2014,"triquet","triquet_north","8","triquet_north_8","Capitella.capitata",2
2014,"triquet","triquet_north","8","triquet_north_8","Caprella.californica",442
2014,"triquet","triquet_north","8","triquet_north_8","Idoteidae",3
2014,"triquet","triquet_north","8","triquet_north_8","Lacuna",10
2014,"triquet","triquet_north","8","triquet_north_8","Leptochelia",1
2014,"triquet","triquet_north","8","triquet_north_8","Mytilidae",5
2014,"triquet","triquet_north","8","triquet_north_8","Paracerceis.cordata",1
2014,"triquet","triquet_north","8","triquet_north_8","Phyllaplysia.taylori",9
2014,"triquet","triquet_north","8","triquet_north_8","Platynereis",4
2014,"triquet","triquet_north","9","triquet_north_9","Aoroides",2
2014,"triquet","triquet_north","9","triquet_north_9","Caprella.californica",115
2014,"triquet","triquet_north","9","triquet_north_9","Harpacticoida",10
2014,"triquet","triquet_north","9","triquet_north_9","Idoteidae",1
2014,"triquet","triquet_north","9","triquet_north_9","Lacuna",6
2014,"triquet","triquet_north","9","triquet_north_9","Leptochelia",23
2014,"triquet","triquet_north","9","triquet_north_9","Photis",1
2014,"triquet","triquet_north","9","triquet_north_9","Phyllaplysia.taylori",45
2014,"triquet","triquet_north","9","triquet_north_9","Platynereis",6
2014,"triquet","triquet_north","9","triquet_north_9","Pontogeneia.rostrata",1
2014,"triquet","triquet_south","10","triquet_south_10","Ampithoidae",6
2014,"triquet","triquet_south","10","triquet_south_10","Aoroides",8
2014,"triquet","triquet_south","10","triquet_south_10","Caprella.californica",383
2014,"triquet","triquet_south","10","triquet_south_10","Mytilidae",1
2014,"triquet","triquet_south","10","triquet_south_10","Paracerceis.cordata",1
2014,"triquet","triquet_south","10","triquet_south_10","Phyllaplysia.taylori",4
2014,"triquet","triquet_south","10","triquet_south_10","Platynereis",10
2014,"triquet","triquet_south","10","triquet_south_10","Pontogeneia.rostrata",1
2014,"triquet","triquet_south","11","triquet_south_11","Aoroides",1
2014,"triquet","triquet_south","11","triquet_south_11","Caprella.californica",119
2014,"triquet","triquet_south","11","triquet_south_11","Lacuna",1
2014,"triquet","triquet_south","11","triquet_south_11","Mytilidae",1
2014,"triquet","triquet_south","11","triquet_south_11","Phyllaplysia.taylori",4
2014,"triquet","triquet_south","11","triquet_south_11","Platynereis",2
2014,"triquet","triquet_south","12","triquet_south_12","Ampithoidae",3
2014,"triquet","triquet_south","12","triquet_south_12","Aoroides",5
2014,"triquet","triquet_south","12","triquet_south_12","Caprella.californica",946
2014,"triquet","triquet_south","12","triquet_south_12","Caprella.mutica",3
2014,"triquet","triquet_south","12","triquet_south_12","Harpacticoida",12
2014,"triquet","triquet_south","12","triquet_south_12","Idoteidae",1
2014,"triquet","triquet_south","12","triquet_south_12","Lacuna",16
2014,"triquet","triquet_south","12","triquet_south_12","Mytilidae",6
2014,"triquet","triquet_south","12","triquet_south_12","Paracerceis.cordata",68
2014,"triquet","triquet_south","12","triquet_south_12","Photis",3
2014,"triquet","triquet_south","12","triquet_south_12","Phyllaplysia.taylori",177
2014,"triquet","triquet_south","12","triquet_south_12","Platynereis",8
2014,"triquet","triquet_south","12","triquet_south_12","Pontogeneia.rostrata",1
2014,"triquet","triquet_south","13","triquet_south_13","Ampithoidae",1
2014,"triquet","triquet_south","13","triquet_south_13","Caprella.californica",540
2014,"triquet","triquet_south","13","triquet_south_13","Lacuna",10
2014,"triquet","triquet_south","13","triquet_south_13","Leptochelia",1
2014,"triquet","triquet_south","13","triquet_south_13","Paracerceis.cordata",105
2014,"triquet","triquet_south","13","triquet_south_13","Phyllaplysia.taylori",110
2014,"triquet","triquet_south","2","triquet_south_2","Amphissa",1
2014,"triquet","triquet_south","2","triquet_south_2","Aoroides",5
2014,"triquet","triquet_south","2","triquet_south_2","Caprella.californica",279
2014,"triquet","triquet_south","2","triquet_south_2","Caprella.laeviuscula",1
2014,"triquet","triquet_south","2","triquet_south_2","Lacuna",1
2014,"triquet","triquet_south","2","triquet_south_2","Minolia.peramabilis",5
2014,"triquet","triquet_south","2","triquet_south_2","Paguridae",1
2014,"triquet","triquet_south","2","triquet_south_2","Paracerceis.cordata",3
2014,"triquet","triquet_south","2","triquet_south_2","Photis",2
2014,"triquet","triquet_south","2","triquet_south_2","Phyllaplysia.taylori",19
2014,"triquet","triquet_south","2","triquet_south_2","Platynereis",27
2014,"triquet","triquet_south","2","triquet_south_2","Tegula.funebralis",1
2014,"triquet","triquet_south","4","triquet_south_4","Aoroides",14
2014,"triquet","triquet_south","4","triquet_south_4","Caprella.californica",1192
2014,"triquet","triquet_south","4","triquet_south_4","Colus",2
2014,"triquet","triquet_south","4","triquet_south_4","Lacuna",4
2014,"triquet","triquet_south","4","triquet_south_4","Mytilidae",1
2014,"triquet","triquet_south","4","triquet_south_4","Photis",1
2014,"triquet","triquet_south","4","triquet_south_4","Phyllaplysia.taylori",12
2014,"triquet","triquet_south","4","triquet_south_4","Platynereis",13
2014,"triquet","triquet_south","4","triquet_south_4","Pontogeneia.rostrata",1
2014,"triquet","triquet_south","4","triquet_south_4","Tegula.funebralis",1
2014,"triquet","triquet_south","5","triquet_south_5","Alia.carinata",3
2014,"triquet","triquet_south","5","triquet_south_5","Aoroides",3
2014,"triquet","triquet_south","5","triquet_south_5","Calliostoma",1
2014,"triquet","triquet_south","5","triquet_south_5","Caprella.californica",1108
2014,"triquet","triquet_south","5","triquet_south_5","Lacuna",27
2014,"triquet","triquet_south","5","triquet_south_5","Margarites.helicinus",2
2014,"triquet","triquet_south","5","triquet_south_5","Minolia.peramabilis",3
2014,"triquet","triquet_south","5","triquet_south_5","Mytilidae",4
2014,"triquet","triquet_south","5","triquet_south_5","Phyllaplysia.taylori",131
2014,"triquet","triquet_south","5","triquet_south_5","Platynereis",59
2014,"triquet","triquet_south","6A","triquet_south_6A","Aoroides",13
2014,"triquet","triquet_south","6A","triquet_south_6A","Caprella.californica",945
2014,"triquet","triquet_south","6A","triquet_south_6A","Lacuna",4
2014,"triquet","triquet_south","6A","triquet_south_6A","Paracerceis.cordata",22
2014,"triquet","triquet_south","6A","triquet_south_6A","Photis",1
2014,"triquet","triquet_south","6A","triquet_south_6A","Phyllaplysia.taylori",60
2014,"triquet","triquet_south","6A","triquet_south_6A","Platynereis",3
2014,"triquet","triquet_south","6B","triquet_south_6B","Ampithoidae",4
2014,"triquet","triquet_south","6B","triquet_south_6B","Aoroides",24
2014,"triquet","triquet_south","6B","triquet_south_6B","Caprella.californica",1228
2014,"triquet","triquet_south","6B","triquet_south_6B","Caprella.laeviuscula",1
2014,"triquet","triquet_south","6B","triquet_south_6B","Harpacticoida",1
2014,"triquet","triquet_south","6B","triquet_south_6B","Lacuna",2
2014,"triquet","triquet_south","6B","triquet_south_6B","Mytilidae",6
2014,"triquet","triquet_south","6B","triquet_south_6B","Neostylidium.eschrichtii",1
2014,"triquet","triquet_south","6B","triquet_south_6B","Paracerceis.cordata",33
2014,"triquet","triquet_south","6B","triquet_south_6B","Phyllaplysia.taylori",80
2014,"triquet","triquet_south","6B","triquet_south_6B","Platynereis",45
2014,"triquet","triquet_south","7","triquet_south_7","Ampithoidae",5
2014,"triquet","triquet_south","7","triquet_south_7","Aoroides",25
2014,"triquet","triquet_south","7","triquet_south_7","Caprella.californica",627
2014,"triquet","triquet_south","7","triquet_south_7","Lacuna",4
2014,"triquet","triquet_south","7","triquet_south_7","Margarites.helicinus",1
2014,"triquet","triquet_south","7","triquet_south_7","Mytilidae",2
2014,"triquet","triquet_south","7","triquet_south_7","Paracerceis.cordata",36
2014,"triquet","triquet_south","7","triquet_south_7","Photis",2
2014,"triquet","triquet_south","7","triquet_south_7","Phyllaplysia.taylori",82
2014,"triquet","triquet_south","7","triquet_south_7","Platynereis",2
2014,"triquet","triquet_south","9","triquet_south_9","Alia.carinata",1
2014,"triquet","triquet_south","9","triquet_south_9","Aoroides",17
2014,"triquet","triquet_south","9","triquet_south_9","Caprella.californica",471
2014,"triquet","triquet_south","9","triquet_south_9","Lacuna",3
2014,"triquet","triquet_south","9","triquet_south_9","Leptochelia",2
2014,"triquet","triquet_south","9","triquet_south_9","Mytilidae",2
2014,"triquet","triquet_south","9","triquet_south_9","Paracerceis.cordata",8
2014,"triquet","triquet_south","9","triquet_south_9","Phyllaplysia.taylori",122
2014,"triquet","triquet_south","9","triquet_south_9","Platynereis",23
2015,"choked","choked_inner","1","choked_inner_1","Aoroides",3
2015,"choked","choked_inner","1","choked_inner_1","Caprella.laeviuscula",17
2015,"choked","choked_inner","1","choked_inner_1","Caprella.mutica",5
2015,"choked","choked_inner","1","choked_inner_1","Gammaidean.Amphipod",118
2015,"choked","choked_inner","1","choked_inner_1","Hyalidae",1
2015,"choked","choked_inner","1","choked_inner_1","Idoteidae",18
2015,"choked","choked_inner","1","choked_inner_1","Margarites.helicinus",42
2015,"choked","choked_inner","1","choked_inner_1","Ostracoda",1
2015,"choked","choked_inner","1","choked_inner_1","Platynereis",2
2015,"choked","choked_inner","1","choked_inner_1","Podoceridae",26
2015,"choked","choked_inner","2","choked_inner_2","Amphipholis.pugetana",1
2015,"choked","choked_inner","2","choked_inner_2","Aoroides",4
2015,"choked","choked_inner","2","choked_inner_2","Caprella.laeviuscula",7
2015,"choked","choked_inner","2","choked_inner_2","Caprella.mutica",6
2015,"choked","choked_inner","2","choked_inner_2","Gammaidean.Amphipod",75
2015,"choked","choked_inner","2","choked_inner_2","Idoteidae",8
2015,"choked","choked_inner","2","choked_inner_2","Lacuna",4
2015,"choked","choked_inner","2","choked_inner_2","Margarites.helicinus",75
2015,"choked","choked_inner","2","choked_inner_2","Mytilidae",5
2015,"choked","choked_inner","2","choked_inner_2","Nereis",2
2015,"choked","choked_inner","2","choked_inner_2","Platynereis",7
2015,"choked","choked_inner","2","choked_inner_2","Podoceridae",53
2015,"choked","choked_inner","2","choked_inner_2","Strongylocentrotus",3
2015,"choked","choked_inner","3","choked_inner_3","Caprella.laeviuscula",4
2015,"choked","choked_inner","3","choked_inner_3","Caprella.mutica",10
2015,"choked","choked_inner","3","choked_inner_3","Gammaidean.Amphipod",1308
2015,"choked","choked_inner","3","choked_inner_3","Hyalidae",3
2015,"choked","choked_inner","3","choked_inner_3","Idoteidae",3
2015,"choked","choked_inner","3","choked_inner_3","Margarites.helicinus",83
2015,"choked","choked_inner","3","choked_inner_3","Margarites.pupillus",4
2015,"choked","choked_inner","3","choked_inner_3","Mytilidae",4
2015,"choked","choked_inner","3","choked_inner_3","Platynereis",4
2015,"choked","choked_inner","3","choked_inner_3","Podoceridae",15
2015,"choked","choked_inner","3","choked_inner_3","Pugettia",2
2015,"choked","choked_inner","3","choked_inner_3","Pycnogonid",1
2015,"choked","choked_inner","4","choked_inner_4","Ampithoidae",2
2015,"choked","choked_inner","4","choked_inner_4","Caprella.laeviuscula",3
2015,"choked","choked_inner","4","choked_inner_4","Caprella.mutica",8
2015,"choked","choked_inner","4","choked_inner_4","Gammaidean.Amphipod",52
2015,"choked","choked_inner","4","choked_inner_4","Hyalidae",1
2015,"choked","choked_inner","4","choked_inner_4","Idoteidae",6
2015,"choked","choked_inner","4","choked_inner_4","Margarites.helicinus",39
2015,"choked","choked_inner","4","choked_inner_4","Mytilidae",3
2015,"choked","choked_inner","4","choked_inner_4","Podoceridae",20
2015,"choked","choked_inner","4","choked_inner_4","Pugettia",2
2015,"choked","choked_inner","5","choked_inner_5","Ampithoidae",40
2015,"choked","choked_inner","5","choked_inner_5","Caprella.californica",1
2015,"choked","choked_inner","5","choked_inner_5","Caprella.laeviuscula",6
2015,"choked","choked_inner","5","choked_inner_5","Caprella.mutica",18
2015,"choked","choked_inner","5","choked_inner_5","Gammaidean.Amphipod",142
2015,"choked","choked_inner","5","choked_inner_5","Hyalidae",1
2015,"choked","choked_inner","5","choked_inner_5","Idoteidae",13
2015,"choked","choked_inner","5","choked_inner_5","Leptochelia",1
2015,"choked","choked_inner","5","choked_inner_5","Margarites.helicinus",39
2015,"choked","choked_inner","5","choked_inner_5","Mytilidae",4
2015,"choked","choked_inner","5","choked_inner_5","Platynereis",4
2015,"choked","choked_inner","5","choked_inner_5","Podoceridae",20
2015,"choked","choked_sandspit","1","choked_sandspit_1","Caprella.californica",5
2015,"choked","choked_sandspit","1","choked_sandspit_1","Caprella.laeviuscula",4
2015,"choked","choked_sandspit","1","choked_sandspit_1","Gammaidean.Amphipod",128
2015,"choked","choked_sandspit","1","choked_sandspit_1","Idoteidae",8
2015,"choked","choked_sandspit","1","choked_sandspit_1","Lacuna",8
2015,"choked","choked_sandspit","1","choked_sandspit_1","Margarites.helicinus",5
2015,"choked","choked_sandspit","1","choked_sandspit_1","Margarites.pupillus",1
2015,"choked","choked_sandspit","1","choked_sandspit_1","Platynereis",2
2015,"choked","choked_sandspit","1","choked_sandspit_1","Podoceridae",13
2015,"choked","choked_sandspit","2","choked_sandspit_2","Caprella.californica",24
2015,"choked","choked_sandspit","2","choked_sandspit_2","Caprella.laeviuscula",1
2015,"choked","choked_sandspit","2","choked_sandspit_2","Gammaidean.Amphipod",39
2015,"choked","choked_sandspit","2","choked_sandspit_2","Idoteidae",31
2015,"choked","choked_sandspit","2","choked_sandspit_2","Margarites.helicinus",14
2015,"choked","choked_sandspit","2","choked_sandspit_2","Margarites.pupillus",3
2015,"choked","choked_sandspit","2","choked_sandspit_2","Mytilidae",2
2015,"choked","choked_sandspit","2","choked_sandspit_2","Nereis",1
2015,"choked","choked_sandspit","2","choked_sandspit_2","Ostracoda",4
2015,"choked","choked_sandspit","2","choked_sandspit_2","Platynereis",2
2015,"choked","choked_sandspit","2","choked_sandspit_2","Podoceridae",8
2015,"choked","choked_sandspit","3","choked_sandspit_3","Aoroides",4
2015,"choked","choked_sandspit","3","choked_sandspit_3","Caprella.californica",3
2015,"choked","choked_sandspit","3","choked_sandspit_3","Caprella.laeviuscula",6
2015,"choked","choked_sandspit","3","choked_sandspit_3","Caprella.mutica",2
2015,"choked","choked_sandspit","3","choked_sandspit_3","Gammaidean.Amphipod",354
2015,"choked","choked_sandspit","3","choked_sandspit_3","Idoteidae",1
2015,"choked","choked_sandspit","3","choked_sandspit_3","Leptochelia",1
2015,"choked","choked_sandspit","3","choked_sandspit_3","Margarites.helicinus",12
2015,"choked","choked_sandspit","3","choked_sandspit_3","Mytilidae",4
2015,"choked","choked_sandspit","3","choked_sandspit_3","Nereis",2
2015,"choked","choked_sandspit","3","choked_sandspit_3","Platynereis",8
2015,"choked","choked_sandspit","3","choked_sandspit_3","Podoceridae",5
2015,"choked","choked_sandspit","3","choked_sandspit_3","Pugettia",2
2015,"choked","choked_sandspit","4","choked_sandspit_4","Aoroides",7
2015,"choked","choked_sandspit","4","choked_sandspit_4","Caprella.californica",8
2015,"choked","choked_sandspit","4","choked_sandspit_4","Caprella.laeviuscula",5
2015,"choked","choked_sandspit","4","choked_sandspit_4","Caprella.mutica",2
2015,"choked","choked_sandspit","4","choked_sandspit_4","Gammaidean.Amphipod",251
2015,"choked","choked_sandspit","4","choked_sandspit_4","Idoteidae",13
2015,"choked","choked_sandspit","4","choked_sandspit_4","Leptochelia",3
2015,"choked","choked_sandspit","4","choked_sandspit_4","Margarites.helicinus",59
2015,"choked","choked_sandspit","4","choked_sandspit_4","Margarites.pupillus",7
2015,"choked","choked_sandspit","4","choked_sandspit_4","Mytilidae",3
2015,"choked","choked_sandspit","4","choked_sandspit_4","Ostracoda",1
2015,"choked","choked_sandspit","4","choked_sandspit_4","Platynereis",5
2015,"choked","choked_sandspit","4","choked_sandspit_4","Podoceridae",16
2015,"choked","choked_sandspit","4","choked_sandspit_4","Pugettia",1
2015,"choked","choked_sandspit","5","choked_sandspit_5","Aoroides",10
2015,"choked","choked_sandspit","5","choked_sandspit_5","Caprella.californica",19
2015,"choked","choked_sandspit","5","choked_sandspit_5","Caprella.laeviuscula",20
2015,"choked","choked_sandspit","5","choked_sandspit_5","Gammaidean.Amphipod",483
2015,"choked","choked_sandspit","5","choked_sandspit_5","Idoteidae",22
2015,"choked","choked_sandspit","5","choked_sandspit_5","Margarites.helicinus",51
2015,"choked","choked_sandspit","5","choked_sandspit_5","Margarites.pupillus",2
2015,"choked","choked_sandspit","5","choked_sandspit_5","Mytilidae",11
2015,"choked","choked_sandspit","5","choked_sandspit_5","Platynereis",3
2015,"choked","choked_sandspit","5","choked_sandspit_5","Podoceridae",30
2015,"choked","choked_sandspit","5","choked_sandspit_5","Pugettia",1
2015,"choked","choked_sandspit","6","choked_sandspit_6","Caprella.californica",1
