Date,Year,Month,WaterYear,TWtrPruth_bay01_Q_level,TWtrPruth_bay01_Q_flags,TWtrPruth_bay01_UNESCO_Q_level,TWtrPruth_bay01,TWtrPruth_bay01_Med,TWtrPruth_bay01_Avg,TWtrPruth_bay01_Min,TWtrPruth_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2020-01-19,2020,Jan,2019-2020,1,,2,6,5.979,6.22825,5.591,7.116
2020-01-20,2020,Jan,2019-2020,1,,2,6.763,6.92266666666667,6.73432291666667,5.821,7.066
2020-01-21,2020,Jan,2019-2020,1,,2,6.965,6.90879166666667,6.9028125,6.687,7.041
2020-01-22,2020,Jan,2019-2020,1,,2,6.864,6.815125,6.81586458333333,6.661,6.9565
2020-01-23,2020,Jan,2019-2020,1,,2,6.914,6.914,6.91370833333333,6.864,7.015
2020-01-24,2020,Jan,2019-2020,1,,2,6.965,6.968125,6.99121875,6.914,7.091
2020-01-25,2020,Jan,2019-2020,1,,2,7.015,7.015,7.01045833333333,6.965,7.041
2020-01-26,2020,Jan,2019-2020,1,,2,7.066,7.06291666666667,7.09523958333333,7.015,7.368
2020-01-27,2020,Jan,2019-2020,1,,2,7.015,7.09725,7.11998958333333,6.99,7.343
2020-01-28,2020,Jan,2019-2020,1,,2,7.192,7.18991666666667,7.18811458333333,7.0235,7.343
2020-01-29,2020,Jan,2019-2020,1,,2,7.318,7.244625,7.234875,7.116,7.318
2020-01-30,2020,Jan,2019-2020,1,,2,7.192,7.21491666666667,7.23483333333334,7.116,7.419
2020-01-31,2020,Jan,2019-2020,1,,2,7.419,7.35654166666667,7.34394791666667,7.19616666666667,7.469
2020-02-01,2020,Feb,2019-2020,1,,2,7.519,7.5065,7.479375,7.393,7.544
2020-02-02,2020,Feb,2019-2020,1,,2,7.368,7.36904166666667,7.40796875,7.167,7.569
2020-02-03,2020,Feb,2019-2020,1,,2,6.788,7.05445833333333,6.98535416666667,6.484,7.368
2020-02-04,2020,Feb,2019-2020,1,,2,6.94,6.84108333333333,6.80366666666667,6.611,6.94
2020-02-05,2020,Feb,2019-2020,1,,2,7.091,6.89004166666667,6.93161458333333,6.763,7.217
2020-02-06,2020,Feb,2019-2020,1,,2,6.99,6.97433333333333,6.98744791666667,6.839,7.192
2020-02-07,2020,Feb,2019-2020,1,,2,6.99,6.839,6.87960416666667,6.737,7.142
2020-02-08,2020,Feb,2019-2020,1,,2,6.737,6.96775,6.87155208333333,6.408,7.116
2020-02-09,2020,Feb,2019-2020,1,,2,7.142,7.056375,6.90819791666666,6.23,7.167
2020-02-10,2020,Feb,2019-2020,1,,2,7.015,7.06495833333333,7.00569791666667,6.687,7.167
2020-02-11,2020,Feb,2019-2020,1,,2,7.091,7.07329166666667,7.07610416666667,6.914,7.167
2020-02-12,2020,Feb,2019-2020,1,,2,7.091,7.116,7.11158333333333,7.015,7.192
2020-02-13,2020,Feb,2019-2020,1,,2,7.217,7.10983333333333,7.12075,6.965,7.217
2020-02-14,2020,Feb,2019-2020,1,,2,7.242,7.217,7.22361458333333,7.167,7.268
2020-02-15,2020,Feb,2019-2020,1,,2,7.242,7.18779166666667,7.153125,7.015,7.268
2020-02-16,2020,Feb,2019-2020,1,,2,7.293,7.293,7.27396875,7.116,7.343
2020-02-17,2020,Feb,2019-2020,1,,2,7.343,7.318,7.3016875,7.116,7.368
2020-02-18,2020,Feb,2019-2020,1,,2,7.318,7.290875,7.24673958333333,7.015,7.368
2020-02-19,2020,Feb,2019-2020,1,,2,6.99,6.94079166666667,7.0149375,6.813,7.343
2020-02-20,2020,Feb,2019-2020,1,,2,6.813,6.813,6.84238541666667,6.611,7.217
2020-02-21,2020,Feb,2019-2020,1,,2,7.066,6.910875,6.91690625,6.813,7.116
2020-02-22,2020,Feb,2019-2020,1,,2,6.99,7.15658333333333,7.13339583333334,6.864,7.242
2020-02-23,2020,Feb,2019-2020,1,,2,7.293,7.10245833333333,7.10892708333333,6.965,7.293
2020-02-24,2020,Feb,2019-2020,1,,2,6.788,7.08054166666667,7.09415625,6.788,7.293
2020-02-25,2020,Feb,2019-2020,1,,2,6.864,6.87545833333333,6.874625,6.788,7.066
2020-02-26,2020,Feb,2019-2020,1,,2,7.015,7.041,7.04694791666667,6.87233333333333,7.167
2020-02-27,2020,Feb,2019-2020,1,,2,7.217,7.04075,7.08308333333333,6.99,7.217
2020-02-28,2020,Feb,2019-2020,1,,2,7.268,7.20554166666667,7.20928125,7.116,7.268
2020-02-29,2020,Feb,2019-2020,1,,2,7.318,7.2805,7.28445833333333,7.217,7.343
2020-03-01,2020,Mar,2019-2020,1,,2,7.066,7.19095833333333,7.18133333333333,7.066,7.31383333333333
2020-03-02,2020,Mar,2019-2020,1,,2,7.268,7.192,7.13620833333333,6.914,7.268
2020-03-03,2020,Mar,2019-2020,1,,2,7.318,7.29195833333333,7.296,7.192,7.393
2020-03-04,2020,Mar,2019-2020,1,,2,7.217,7.343,7.32248958333333,7.192,7.368
2020-03-05,2020,Mar,2019-2020,1,,2,7.217,7.116,7.13154166666667,7.015,7.242
2020-03-06,2020,Mar,2019-2020,1,,2,7.318,7.19095833333333,7.16773958333334,6.889,7.318
2020-03-07,2020,Mar,2019-2020,1,,2,7.217,7.30654166666667,7.27496875,7.091,7.343
2020-03-08,2020,Mar,2019-2020,1,,2,7.015,7.02045833333333,7.0468125,6.864,7.242
2020-03-09,2020,Mar,2019-2020,1,,2,6.965,7.0025,7.0058125,6.965,7.091
2020-03-10,2020,Mar,2019-2020,1,,2,7.116,7.01525,7.02530208333333,6.864,7.167
2020-03-11,2020,Mar,2019-2020,1,,2,7.167,7.15970833333333,7.15307291666667,7.041,7.217
2020-03-12,2020,Mar,2019-2020,1,,2,6.965,7.167,7.14752083333333,6.94,7.192
2020-03-13,2020,Mar,2019-2020,1,,2,6.179,6.65166666666667,6.56816666666667,5.488,7.116
2020-03-14,2020,Mar,2019-2020,1,,2,5.024,5.33995833333333,5.45459375,4.61,6.204
2020-03-15,2020,Mar,2019-2020,1,,2,6.99,6.946,6.62502083333333,5.09283333333333,7.015
2020-03-16,2020,Mar,2019-2020,1,,2,7.015,7.01395833333333,7.01138541666667,6.864,7.091
2020-03-17,2020,Mar,2019-2020,1,,2,7.116,7.04729166666667,7.06315625,6.99,7.217
2020-03-18,2020,Mar,2019-2020,1,,2,7.015,7.066,7.08636458333333,6.965,7.368
2020-03-19,2020,Mar,2019-2020,1,,2,7.116,7.09308333333333,7.16246875,7.015,7.594
2020-03-20,2020,Mar,2019-2020,1,,2,7.268,7.239,7.34108333333333,7.116,8.394
2020-03-21,2020,Mar,2019-2020,1,,2,7.142,7.637625,7.60695833333333,7.142,7.995
2020-03-22,2020,Mar,2019-2020,1,,2,7.393,7.434625,7.44411458333334,7.091,7.645
2020-03-23,2020,Mar,2019-2020,1,,2,7.091,7.12358333333333,7.15770833333333,7.091,7.38883333333333
2020-03-24,2020,Mar,2019-2020,1,,2,7.116,7.116,7.11744791666667,7.091,7.217
2020-03-25,2020,Mar,2019-2020,1,,2,7.268,7.20558333333333,7.21460416666666,7.091,7.318
2020-03-26,2020,Mar,2019-2020,1,,2,7.268,7.238875,7.23254166666667,7.142,7.343
2020-03-27,2020,Mar,2019-2020,1,,2,7.192,7.17641666666667,7.19970833333333,7.167,7.368
2020-03-28,2020,Mar,2019-2020,1,,2,7.217,7.192,7.19384375,7.167,7.268
2020-03-29,2020,Mar,2019-2020,1,,2,7.469,7.242,7.27160416666667,7.217,7.494
2020-03-30,2020,Mar,2019-2020,1,,2,7.419,7.31904166666667,7.34210416666667,7.268,7.46483333333333
2020-03-31,2020,Mar,2019-2020,1,,2,7.419,7.4575,7.43589583333333,7.343,7.569
2020-04-01,2020,Apr,2019-2020,1,,2,7.444,7.44295833333333,7.43486458333333,7.393,7.444
2020-04-02,2020,Apr,2019-2020,1,,2,7.469,7.444,7.45780208333333,7.419,7.519
2020-04-03,2020,Apr,2019-2020,1,,2,7.469,7.51691666666667,7.526375,7.444,7.77
2020-04-04,2020,Apr,2019-2020,1,,2,7.393,7.47316666666667,7.49741666666667,7.393,7.72
2020-04-05,2020,Apr,2019-2020,1,,2,7.368,7.454375,7.46684375,7.368,7.72
2020-04-06,2020,Apr,2019-2020,1,,2,7.419,7.395125,7.40805208333333,7.343,7.494
2020-04-07,2020,Apr,2019-2020,1,,2,7.368,7.36904166666667,7.40323958333333,7.343,7.845
2020-04-08,2020,Apr,2019-2020,1,,2,7.393,7.41791666666667,7.40630208333333,7.368,7.519
2020-04-09,2020,Apr,2019-2020,1,,2,7.544,7.4315,7.43282291666667,7.393,7.544
2020-04-10,2020,Apr,2019-2020,1,,2,7.494,7.490875,7.50810416666667,7.444,7.77
2020-04-11,2020,Apr,2019-2020,1,,2,7.544,7.57525,7.63920833333333,7.469,8.195
2020-04-12,2020,Apr,2019-2020,1,,2,7.87,8.09916666666667,8.04052083333333,7.544,8.27
2020-04-13,2020,Apr,2019-2020,1,,2,8.045,8.14395833333333,8.15296875,7.89083333333333,8.444
2020-04-14,2020,Apr,2019-2020,1,,2,7.945,8.23666666666667,8.2471875,7.92,8.717
2020-04-15,2020,Apr,2019-2020,1,,2,8.12,8.09604166666667,8.08267708333333,7.795,8.693
2020-04-16,2020,Apr,2019-2020,1,,2,7.895,8.09083333333333,8.07492708333333,7.845,8.319
2020-04-17,2020,Apr,2019-2020,1,,2,8.27,7.99083333333333,8.01703125,7.795,8.817
2020-04-18,2020,Apr,2019-2020,1,,2,7.92,7.97,8.14033333333333,7.795,8.817
2020-04-19,2020,Apr,2019-2020,1,,2,7.895,7.91895833333333,7.96392708333333,7.795,8.767
2020-04-20,2020,Apr,2019-2020,1,,2,7.945,7.89395833333333,7.91841666666667,7.795,8.319
2020-04-21,2020,Apr,2019-2020,1,,2,7.87,7.88354166666667,7.91505208333333,7.795,8.22
2020-04-22,2020,Apr,2019-2020,1,,2,7.97,7.93041666666667,8.06025,7.845,8.817
2020-04-23,2020,Apr,2019-2020,1,,2,8.17,8.10125,8.13189583333333,7.895,8.767
2020-04-24,2020,Apr,2019-2020,1,,2,9.064,8.42729166666667,8.47227083333333,8.12,9.064
2020-04-25,2020,Apr,2019-2020,1,,2,8.195,8.94995833333333,8.82765625,8.195,9.188
2020-04-26,2020,Apr,2019-2020,1,,2,8.618,8.47475,8.45771875,8.17,8.693
2020-04-27,2020,Apr,2019-2020,1,,2,8.369,8.55283333333333,8.57415625,8.369,8.717
2020-04-28,2020,Apr,2019-2020,1,,2,8.792,8.469,8.55394791666667,8.369,8.817
2020-04-29,2020,Apr,2019-2020,1,,2,8.593,8.66683333333333,8.70126041666667,8.543,8.941
2020-04-30,2020,Apr,2019-2020,1,,2,8.792,8.588875,8.70207291666667,8.494,9.238
2020-05-01,2020,May,2019-2020,1,,2,9.534,8.74408333333333,8.90079166666666,8.543,9.879
2020-05-02,2020,May,2019-2020,1,,2,9.089,8.969125,9.11915625,8.866,10.051
2020-05-03,2020,May,2019-2020,1,,2,8.99,9.087875,9.13596875,8.891,9.534
2020-05-04,2020,May,2019-2020,1,,2,8.767,8.960875,9.01857291666667,8.767,9.682
2020-05-05,2020,May,2019-2020,1,,2,8.792,8.905625,8.94692708333333,8.767,9.386
2020-05-06,2020,May,2019-2020,1,,2,9.139,9.43545833333333,9.42528125,8.693,10.712
2020-05-07,2020,May,2019-2020,1,,2,9.064,9.46483333333333,9.71576041666667,9.015,11.565
2020-05-08,2020,May,2019-2020,1,,2,9.163,10.039125,10.18465625,8.891,12.05
2020-05-09,2020,May,2019-2020,1,,2,9.312,10.328,10.5216979166667,8.965,12.171
2020-05-10,2020,May,2019-2020,1,,2,9.854,11.013375,10.8829166666667,8.99,12.799
2020-05-11,2020,May,2019-2020,1,,2,10.296,10.3415,10.6962708333333,9.262,12.534
2020-05-12,2020,May,2019-2020,1,,2,10.247,10.157125,10.15671875,9.731,10.712
2020-05-13,2020,May,2019-2020,1,,2,9.928,9.83354166666667,9.87353125,9.361,10.296
2020-05-14,2020,May,2019-2020,1,,2,9.558,9.69895833333333,9.89985416666667,9.287,11.492
2020-05-15,2020,May,2019-2020,1,,2,9.682,9.62520833333333,9.69035416666667,9.188,10.614
2020-05-16,2020,May,2019-2020,1,,2,9.608,9.70870833333333,9.9245,9.163,11.953
2020-05-17,2020,May,2019-2020,1,,2,9.928,9.94616666666667,10.2131666666667,9.312,12.243
2020-05-18,2020,May,2019-2020,1,,2,9.386,9.857,9.96964583333333,9.064,11.807
2020-05-19,2020,May,2019-2020,1,,2,8.965,9.44791666666667,9.67823958333333,8.941,11.102
2020-05-20,2020,May,2019-2020,1,,2,9.064,9.37979166666667,9.39740625,8.97333333333333,9.854
2020-05-21,2020,May,2019-2020,1,,2,9.04,9.348375,9.50897916666666,9.04,10.834
2020-05-22,2020,May,2019-2020,1,,2,10.051,9.438,9.62276041666667,8.965,10.761
2020-05-23,2020,May,2019-2020,1,,2,9.163,9.9475,10.033,8.792,11.175
2020-05-24,2020,May,2019-2020,1,,2,9.361,9.32604166666667,9.46764583333333,8.916,10.956
2020-05-25,2020,May,2019-2020,1,,2,9.262,9.318875,9.37015625,9.139,10.32
2020-05-26,2020,May,2019-2020,1,,2,10.59,9.60341666666667,9.72458333333333,9.26616666666667,10.81
2020-05-27,2020,May,2019-2020,1,,2,11.783,10.5435416666667,10.62421875,9.312,13.112
2020-05-28,2020,May,2019-2020,1,,2,12.944,10.328125,10.7870520833333,9.485,13.016
2020-05-29,2020,May,2019-2020,1,,2,11.151,10.9697083333333,11.2160104166667,10.026,13.353
2020-05-30,2020,May,2019-2020,1,,2,10.59,10.4467083333333,10.6238645833333,10.1,11.832
2020-05-31,2020,May,2019-2020,1,,2,10.687,10.415,10.5566145833333,9.805,11.565
2020-06-01,2020,Jun,2019-2020,1,,2,10.443,10.3835,10.4350625,9.706,11.321
2020-06-02,2020,Jun,2019-2020,1,,2,10.492,10.5948333333333,10.6991145833333,10.271,11.832
2020-06-03,2020,Jun,2019-2020,1,,2,10.198,10.4356666666667,10.4049166666667,10.001,10.907
2020-06-04,2020,Jun,2019-2020,1,,2,10.1,10.1291666666667,10.1786875,9.756,11.005
2020-06-05,2020,Jun,2019-2020,1,,2,10.271,10.13025,10.16671875,9.879,10.883
2020-06-06,2020,Jun,2019-2020,1,,2,10.712,10.5823333333333,10.8271145833333,10.1,12.968
2020-06-07,2020,Jun,2019-2020,1,,2,11.005,10.8144583333333,11.07878125,9.854,12.678
2020-06-08,2020,Jun,2019-2020,1,,2,11.053,10.6069583333333,10.96,10.075,12.775
2020-06-09,2020,Jun,2019-2020,1,,2,10.932,10.6385,10.80465625,9.854,12.219
2020-06-10,2020,Jun,2019-2020,1,,2,10.541,10.553,10.5742395833333,10.198,11.127
2020-06-11,2020,Jun,2019-2020,1,,2,11.759,10.5754583333333,10.5690625,10.271,11.759
2020-06-12,2020,Jun,2019-2020,1,,2,11.686,11.356125,11.32040625,10.614,12.195
2020-06-13,2020,Jun,2019-2020,1,,2,11.127,11.0922916666667,11.2259895833333,10.81,12.147
2020-06-14,2020,Jun,2019-2020,1,,2,11.127,11.1155416666667,11.1976666666667,10.59,12.437
2020-06-15,2020,Jun,2019-2020,1,,2,11.807,11.2889166666667,11.3188333333333,10.59,12.485
2020-06-16,2020,Jun,2019-2020,1,,2,11.54,11.7444166666667,11.7689895833333,11.37,12.122
2020-06-17,2020,Jun,2019-2020,1,,2,11.419,11.683875,11.6668020833333,10.956,12.292
2020-06-18,2020,Jun,2019-2020,1,,2,12.364,11.9195416666667,12.0304270833333,10.98,13.954
2020-06-19,2020,Jun,2019-2020,1,,2,11.929,12.239,12.20065625,11.151,12.871
2020-06-20,2020,Jun,2019-2020,1,,2,11.977,12.206,12.2110416666667,11.686,12.606
2020-06-21,2020,Jun,2019-2020,1,,2,11.71,12.1720416666667,12.22721875,11.662,13.04
2020-06-22,2020,Jun,2019-2020,1,,2,10.883,11.9085,11.9828854166667,10.834,13.04
2020-06-23,2020,Jun,2019-2020,1,,2,11.37,11.7457083333333,11.73821875,10.8911666666667,12.678
2020-06-24,2020,Jun,2019-2020,1,,2,12.074,11.7140833333333,11.7780833333333,11.3861666666667,12.219
2020-06-25,2020,Jun,2019-2020,1,,2,12.243,12.3905833333333,12.5442604166667,11.929,13.353
2020-06-26,2020,Jun,2019-2020,1,,2,12.485,12.1711666666667,12.175125,11.419,12.751
2020-06-27,2020,Jun,2019-2020,1,,2,12.243,12.3119583333333,12.3591875,12.098,12.968
2020-06-28,2020,Jun,2019-2020,1,,2,14.05,12.495125,12.75540625,12.098,14.122
2020-06-29,2020,Jun,2019-2020,1,,2,11.613,11.77375,12.53696875,11.175,15.223
2020-06-30,2020,Jun,2019-2020,1,,2,11.175,12.1535833333333,12.4246875,11.175,14.888
2020-07-01,2020,Jul,2019-2020,1,,2,11.394,11.6354583333333,11.6961979166667,10.98,13.425
2020-07-02,2020,Jul,2019-2020,1,,2,11.127,11.3954583333333,11.4420104166667,10.932,12.364
2020-07-03,2020,Jul,2019-2020,1,,2,11.078,11.1500833333333,11.1549270833333,10.785,11.88
2020-07-04,2020,Jul,2019-2020,1,,2,10.785,11.07475,11.37896875,10.712,13.449
2020-07-05,2020,Jul,2019-2020,1,,2,10.81,11.0647916666667,11.2860104166667,10.32,13.834
2020-07-06,2020,Jul,2019-2020,1,,2,10.883,10.733,10.9090729166667,10.394,12.389
2020-07-07,2020,Jul,2019-2020,1,,2,11.321,10.6942916666667,10.9180625,10.051,12.799
2020-07-08,2020,Jul,2019-2020,1,,2,10.687,10.858,10.8600208333333,10.369,11.613
2020-07-09,2020,Jul,2019-2020,1,,2,11.321,10.9325,10.9536041666667,10.541,11.565
2020-07-10,2020,Jul,2019-2020,1,,2,11.977,11.3515,11.3634583333333,10.883,12.074
2020-07-11,2020,Jul,2019-2020,1,,2,10.98,11.245375,11.30015625,10.932,11.9406666666667
2020-07-12,2020,Jul,2019-2020,1,,2,11.248,11.1642916666667,11.1669166666667,10.9881666666667,11.565
2020-07-13,2020,Jul,2019-2020,1,,2,11.467,11.4075833333333,11.3600729166667,11.151,11.613
2020-07-14,2020,Jul,2019-2020,1,,2,11.783,11.869125,12.2057708333333,11.4791666666667,13.882
2020-07-15,2020,Jul,2019-2020,1,,2,13.064,12.447,12.5206354166667,11.783,13.666
2020-07-16,2020,Jul,2019-2020,1,,2,12.437,13.1405416666667,13.0163020833333,12.098,13.449
2020-07-17,2020,Jul,2019-2020,1,,2,12.509,12.9525,12.972875,12.34,13.497
2020-07-18,2020,Jul,2019-2020,1,,2,12.823,13.1277083333333,13.2185416666667,12.5331666666667,14.553
2020-07-19,2020,Jul,2019-2020,1,,2,13.112,13.0840416666667,13.0201354166667,11.759,13.714
2020-07-20,2020,Jul,2019-2020,1,,2,12.243,13.1649166666667,13.3808854166667,11.734,15.986
2020-07-21,2020,Jul,2019-2020,1,,2,12.654,12.8753333333333,13.2930104166667,12.025,15.986
2020-07-22,2020,Jul,2019-2020,1,,2,12.63,12.6337916666667,12.637625,11.977,13.449
2020-07-23,2020,Jul,2019-2020,1,,2,12.364,12.2502916666667,12.3408541666667,11.637,13.425
2020-07-24,2020,Jul,2019-2020,1,,2,12.437,11.786,11.8551354166667,11.175,12.678
2020-07-25,2020,Jul,2019-2020,1,,2,12.775,11.7203333333333,11.7998541666667,11.224,12.775
2020-07-26,2020,Jul,2019-2020,1,,2,12.485,12.1245,12.138125,11.248,13.882
2020-07-27,2020,Jul,2019-2020,1,,2,12.219,12.034125,11.9220833333333,11.175,13.112
2020-07-28,2020,Jul,2019-2020,1,,2,10.687,11.7990833333333,11.8214791666667,10.687,13.954
2020-07-29,2020,Jul,2019-2020,1,,2,11.248,11.414375,11.4914895833333,10.687,13.618
2020-07-30,2020,Jul,2019-2020,1,,2,11.151,11.872,11.7837395833333,10.956,13.666
2020-07-31,2020,Jul,2019-2020,1,,2,12.147,11.701125,11.7173541666667,10.785,13.064
2020-08-01,2020,Aug,2019-2020,1,,2,11.856,12.037625,12.2184479166667,11.637,13.858
2020-08-02,2020,Aug,2019-2020,1,,2,11.053,11.8800416666667,11.9828854166667,11.053,13.618
2020-08-03,2020,Aug,2019-2020,1,,2,11.467,11.8668333333333,11.791,11.078,12.292
2020-08-04,2020,Aug,2019-2020,1,,2,11.759,11.996,12.0015,11.443,12.92
2020-08-05,2020,Aug,2019-2020,1,,2,11.832,12.1130833333333,12.20378125,11.54,13.377
2020-08-06,2020,Aug,2019-2020,1,,2,11.856,12.2271666666667,12.1966458333333,11.492,12.703
2020-08-07,2020,Aug,2019-2020,1,,2,12.025,12.291875,12.2843645833333,11.8841666666667,12.799
2020-08-08,2020,Aug,2019-2020,1,,2,12.582,12.196,12.19271875,11.929,12.582
2020-08-09,2020,Aug,2019-2020,1,,2,13.497,12.4109583333333,12.41821875,12.05,13.497
2020-08-10,2020,Aug,2019-2020,1,,2,12.485,12.4309583333333,12.4625416666667,12.243,13.3203333333333
2020-08-11,2020,Aug,2019-2020,1,,2,13.762,12.823,13.1848020833333,12.461,14.625
2020-08-12,2020,Aug,2019-2020,1,,2,13.161,12.9329583333333,13.28603125,12.534,14.912
2020-08-13,2020,Aug,2019-2020,1,,2,12.34,13.239,13.2844479166667,12.34,14.601
2020-08-14,2020,Aug,2019-2020,1,,2,13.594,13.666,13.5553333333333,12.3803333333333,14.218
2020-08-15,2020,Aug,2019-2020,1,,2,13.233,13.535,13.4922604166667,13.088,13.786
2020-08-16,2020,Aug,2019-2020,1,"MV:10 of 24 missing",3,,13.2029514925373,13.2688249378109,13.016,13.714
2020-08-17,2020,Aug,2019-2020,1,"MV:22 of 24 missing:1 of 24 flagged",3,13.112,13.065,13.061,13.04,13.112
2020-08-18,2020,Aug,2019-2020,1,,2,14.122,14.36125,14.3578541666667,12.944,15.796
2020-08-19,2020,Aug,2019-2020,1,,2,13.666,14.0996666666667,14.2944583333333,13.088,15.605
2020-08-20,2020,Aug,2019-2020,1,,2,13.57,13.8049166666667,13.8444166666667,13.064,14.984
2020-08-21,2020,Aug,2019-2020,1,,2,13.546,13.588,13.7008541666667,13.185,14.553
2020-08-22,2020,Aug,2019-2020,1,,2,13.449,13.565,13.5470729166667,13.04,14.002
2020-08-23,2020,Aug,2019-2020,1,,2,12.992,13.269,13.2770729166667,12.823,13.762
2020-08-24,2020,Aug,2019-2020,1,,2,13.209,13.318,13.3216770833333,12.871,13.954
2020-08-25,2020,Aug,2019-2020,1,,2,13.401,13.4710416666667,13.5802916666667,12.992,14.84
2020-08-26,2020,Aug,2019-2020,1,,2,13.786,13.5025,13.4639270833333,13.112,13.906
2020-08-27,2020,Aug,2019-2020,1,,2,13.377,13.52075,13.42234375,12.461,14.026
2020-08-28,2020,Aug,2019-2020,1,,2,13.786,13.72,13.83296875,13.161,15.485
2020-08-29,2020,Aug,2019-2020,1,,2,13.594,13.723,13.735875,13.137,14.361
2020-08-30,2020,Aug,2019-2020,1,,2,13.161,13.685,13.7315729166667,13.04,14.792
2020-08-31,2020,Aug,2019-2020,1,,2,13.137,13.285,13.2766041666667,12.847,14.074
2020-09-01,2020,Sep,2019-2020,1,,2,13.209,13.04,13.1035833333333,12.727,13.473
2020-09-02,2020,Sep,2019-2020,1,,2,13.04,13.14275,13.1342395833333,12.871,13.425
2020-09-03,2020,Sep,2019-2020,1,,2,12.92,13.023,13.0252291666667,12.703,13.594
2020-09-04,2020,Sep,2019-2020,1,,2,14.266,12.954,13.22425,12.727,14.721
2020-09-05,2020,Sep,2019-2020,1,,2,14.29,13.5975,13.6592708333333,12.775,14.745
2020-09-06,2020,Sep,2019-2020,1,,2,12.799,13.346,13.4519479166667,12.799,14.481
2020-09-07,2020,Sep,2019-2020,1,,2,14.409,13.5189583333333,13.6767916666667,12.678,15.724
2020-09-08,2020,Sep,2019-2020,1,,2,13.738,13.653,13.67215625,12.727,14.433
2020-09-09,2020,Sep,2019-2020,1,,2,13.064,13.5759583333333,13.4377083333333,12.896,14.649
2020-09-10,2020,Sep,2019-2020,1,,2,13.064,13.5107083333333,13.3535208333333,12.775,13.786
2020-09-11,2020,Sep,2019-2020,1,,2,12.534,13.203,13.098625,12.364,13.666
2020-09-12,2020,Sep,2019-2020,1,,2,12.703,12.955,12.8921979166667,12.534,13.377
2020-09-13,2020,Sep,2019-2020,1,,2,12.606,12.779,12.83359375,12.219,13.305
2020-09-14,2020,Sep,2019-2020,1,,2,12.871,13.058,13.0150520833333,12.292,13.714
2020-09-15,2020,Sep,2019-2020,1,,2,12.992,13.163625,13.1434479166667,12.316,14.242
2020-09-16,2020,Sep,2019-2020,1,,2,12.799,13.342,13.34384375,12.799,13.93
2020-09-17,2020,Sep,2019-2020,1,,2,12.847,13.2089583333333,13.2246458333333,12.775,13.714
2020-09-18,2020,Sep,2019-2020,1,,2,12.413,12.8645416666667,12.926375,12.195,13.738
2020-09-19,2020,Sep,2019-2020,1,,2,11.929,12.4679583333333,12.52775,11.613,13.594
2020-09-20,2020,Sep,2019-2020,1,,2,12.243,12.3555,12.3205833333333,11.37,13.04
2020-09-21,2020,Sep,2019-2020,1,,2,12.582,12.3330833333333,12.34315625,11.904,12.606
2020-09-22,2020,Sep,2019-2020,1,,2,12.823,12.352125,12.3789479166667,12.122,12.823
2020-09-23,2020,Sep,2019-2020,1,,2,12.389,12.53975,12.5245,12.195,12.815
2020-09-24,2020,Sep,2019-2020,1,,2,12.823,12.582,12.5813333333333,12.389,12.871
2020-09-25,2020,Sep,2019-2020,1,,2,12.92,12.9649583333333,12.9718229166667,12.703,13.257
2020-09-26,2020,Sep,2019-2020,1,,2,13.064,13.039,13.0842291666667,12.871,13.377
2020-09-27,2020,Sep,2019-2020,1,,2,13.137,13.191,13.2228854166667,13.04,13.497
2020-09-28,2020,Sep,2019-2020,1,,2,13.016,13.1071666666667,13.01534375,12.534,13.353
2020-09-29,2020,Sep,2019-2020,1,,2,12.799,12.853125,13.01190625,12.001,14.888
2020-09-30,2020,Sep,2019-2020,1,,2,12.92,13.6209583333333,13.5616770833333,12.8511666666667,14.122
2020-10-01,2020,Oct,2020-2021,1,,2,13.04,13.400125,13.2650416666667,12.751,13.738
2020-10-02,2020,Oct,2020-2021,1,,2,13.04,13.025,13.0541458333333,12.727,13.594
2020-10-03,2020,Oct,2020-2021,1,,2,12.703,13.074,13.0250104166667,12.243,13.305
2020-10-04,2020,Oct,2020-2021,1,,2,12.316,12.798875,12.7324895833333,11.88,13.064
2020-10-05,2020,Oct,2020-2021,1,,2,12.606,12.5225416666667,12.5385416666667,12.195,12.992
2020-10-06,2020,Oct,2020-2021,1,,2,12.364,12.458,12.430875,12.243,12.606
2020-10-07,2020,Oct,2020-2021,1,,2,12.34,12.2789583333333,12.2598333333333,12.05,12.413
2020-10-08,2020,Oct,2020-2021,1,,2,12.34,12.3650416666667,12.4100208333333,12.05,12.847
2020-10-09,2020,Oct,2020-2021,1,,2,12.534,12.425125,12.3980625,11.977,12.727
2020-10-10,2020,Oct,2020-2021,1,,2,12.413,12.5157083333333,12.51015625,12.147,12.703
2020-10-11,2020,Oct,2020-2021,1,,2,12.437,12.428,12.43475,12.364,12.582
2020-10-12,2020,Oct,2020-2021,1,,2,12.34,12.41,12.38253125,12.195,12.485
